"","No screening","0.648 0.496 POCT","0.576 0.496 POCT","0.504 0.496 POCT","0.648 0.64 POCT","0.576 0.64 POCT","0.504 0.64 POCT","0.648 0.784 POCT","0.576 0.784 POCT","0.504 0.784 POCT","0.9999 0 POCT","0.882 0.417 POCT","0.807 0.61 POCT","0.667 0.872 POCT","0.533 0.952 POCT","0.331 0.987 POCT"
"553",31214.5190048458,33538.8927082642,32932.2033516819,32487.1808606239,34646.002628034,33773.3735123079,33115.1904048629,37230.1764233046,35852.929655203,34731.3936432703,50008.1992846613,37656.9124102703,37442.8898232759,41376.3006953622,45153.5179912107,47819.7746234449
"554",29872.2352509395,32201.9734984771,31634.6009867981,31208.7350897239,33125.6729692543,32359.742581867,31768.3133662507,35128.5153898687,34015.8795972696,33094.562275522,45226.8090602148,35890.8739148612,35526.6211439293,38220.1596234985,41031.6899946381,43259.922337851
"555",28247.2524846944,30084.8249567105,29613.7722269983,29266.1813108395,30926.0135624064,30257.9883080186,29750.5843821601,32853.6383146424,31822.9822572076,30976.9360318045,42101.3986380422,33229.278149275,33042.8844025813,35885.3601403376,38602.1033521171,40530.1261003137
"556",33257.6396040966,34245.8130096957,33994.2233697118,33809.113342329,34697.6676569497,34338.4078310962,34066.6379327376,35746.882554406,35184.882499326,34726.3482943283,40956.0339590533,35945.8740273313,35846.3526204932,37426.9092924249,38966.0332698216,40082.3270264397
"557",38913.7045312688,39371.4651599919,39255.0521282998,39170.2331826316,39589.3030893584,39418.1948584327,39290.1944958931,40115.7169822025,39836.5320986897,39611.3204211257,42815.0906806536,40177.6698713965,40144.9147915324,40986.6521537216,41808.8019627783,42409.8746207956
"558",32096.663696004,34159.3095801238,33607.3153024145,33204.7196782017,35215.3849402141,34404.1426608289,33793.9191807244,37707.0606282888,36411.1823095047,35349.1571570016,49000.89379369,37882.0411901519,37789.689676856,41608.2067213567,44988.8001013984,47211.7013054084
"559",34409.434110825,35710.8962278366,35383.7746512792,35141.7602857089,36279.3312302181,35820.3859370029,35471.4835638892,37575.6860372125,36871.5168709311,36296.1036153813,44176.8238257885,37907.7411705074,37744.5719011758,39647.6768393051,41568.7844174011,43011.804156524
"560",32703.7772403458,35499.6903547649,34859.9230062098,34365.7315075244,36468.2284030687,35650.9737925454,34997.2063373166,38395.1328783552,37320.2082761049,36390.8743421275,46509.8914118059,39272.6642465169,38864.1555330178,41066.2780587305,43237.0026806351,44928.6970497105
"561",27322.8925413186,29516.5590303965,28939.564813152,28518.5475292121,30577.584078958,29739.5640710134,29112.4477488398,33104.5440963737,31748.7937165636,30659.2470875967,46670.9115145026,33530.3122661012,33315.5100295374,37314.327659801,41336.2871934813,44275.5768644436
"562",35888.8857923833,38131.3031576767,37609.9656430889,37210.9530956693,38933.8797073319,38257.3371027772,37722.4425471489,40572.905506407,39655.4363498869,38874.2547840708,47982.9323070074,41312.7298126164,40965.9431175411,42931.4227808233,44931.2338448405,46525.8203979334
"563",35562.4287282158,36295.0482409523,36097.2757141898,35954.9860120554,36687.9744744727,36387.3691389333,36165.4176971646,37668.6231095816,37155.9516691452,36747.0955654292,42799.6305898459,37697.1688809705,37678.5916468673,39330.0672180674,40906.2916590289,42004.5386074612
"564",31232.0503563823,32694.6693662941,32309.3729193469,32028.9767830362,33410.8459703231,32847.0274039386,32426.3993358908,35134.2662662737,34211.690443224,33472.7309969875,44497.8342170931,35393.4675868515,35261.2552001487,38032.5624243433,40824.984614027,42868.4228448076
"565",36883.6593869549,37854.0070457871,37603.1429075575,37419.4700490761,38316.089978663,37952.7435878978,37679.2226629755,39405.4488639804,38826.9088124383,38356.4218454093,44783.5098228763,39563.015553624,39482.6450247511,41162.3912414322,42771.8317708372,43915.4093931504
"566",34665.2869457757,37334.4310327087,36716.3415307914,36241.483316995,38283.0836559434,37485.4177260807,36851.4761243838,40200.2174203729,39132.2755109814,38215.9246517975,48500.2604581421,41044.7472611074,40649.6194315136,42907.1880579746,45149.5949677885,46897.0699524345
"567",40564.809392694,41306.606075105,41128.2915972338,40994.9801316494,41604.9981277197,41360.4886221282,41172.286091976,42265.7094402605,41904.5338504279,41605.1789950411,45459.8957150654,42468.3746381973,42369.7294640741,43286.788946374,44209.2796936149,44918.6404551886
"568",31999.7018510603,34133.2795633045,33589.6459536884,33186.2191934264,35098.9885106369,34335.3693616239,33750.3019599569,37265.1819820708,36117.3053806284,35161.1494087888,46801.5162998684,37663.9246152306,37467.1381909738,40535.9555083649,43321.0744041924,45223.3755769275
"569",41558.5822588369,42100.0485332873,41948.8560935452,41841.8703545589,42419.4440513653,42179.0747493235,42005.1997203135,43267.3286995586,42825.1399707437,42481.9627320159,48380.0532815802,43223.8961479292,43240.2019744971,44820.6288743062,46419.7342365243,47567.9651473654
"570",34652.9017535324,36373.7874571364,35947.1462931554,35629.333687651,37094.0156758159,36506.0924181194,36055.7091891315,38697.5011367242,37819.0368556781,37095.9780588299,46747.7307780972,39191.4297773261,38952.1370722102,41211.4523574937,43509.2989439397,45262.6477960715
"571",41631.4436662087,41818.2905582656,41777.5398892419,41747.3544139578,41887.0997287734,41829.6600708733,41786.0247883277,42049.6509402602,41960.3224180552,41887.6658297155,42924.8061907809,42095.1638058059,42071.9672675563,42318.5968919887,42585.165880536,42812.436283874
"572",32570.7302593161,33859.7391412125,33527.8060027262,33284.7664116753,34455.3593232203,33978.6215729394,33620.909961902,35862.6547475831,35099.4508919965,34486.3664987724,43648.2452599957,36167.2713101735,36015.2506559836,38217.6658018487,40508.1142827458,42250.0223887274
"573",36067.1473182571,37278.5156792766,36984.7671402156,36764.2476212177,37768.1398407549,37368.5347085812,37059.1238964119,38833.6393507285,38253.944883183,37769.0456708382,43720.9649324049,39156.6380960091,39000.5667937912,40436.909385887,41834.818806229,42873.9985075685
"574",31600.771208315,33918.8063355219,33320.9452328575,32878.5110227931,35000.9847318462,34153.7693879234,33505.8813605713,37441.7776340453,36159.877930393,35090.9690515143,47939.8455248428,37804.1762898221,37624.3174986047,41104.2700118131,44172.1610041495,46212.9156883771
"575",38099.8745150127,39315.8338378027,39001.5702409434,38771.5581283209,39886.2247246729,39433.027184038,39092.7219052835,41234.5643830664,40509.2810248544,39924.2917799055,48387.5213035688,41486.010182649,41359.571624117,43463.1653130999,45583.7958739719,47150.9017827395
"576",45765.7619566016,45899.9885167685,45871.114276026,45849.8737922802,45952.4659658535,45910.1771778956,45878.2097851277,46081.4151468306,46013.2992746892,45957.6229658876,46701.130477272,46095.416438272,46087.1460750398,46292.6011926799,46497.2764956419,46667.7639120145
"577",36133.7305669459,38724.7842824517,38168.9843761816,37728.1344188839,39513.3765977093,38836.1357207786,38277.3001205655,40975.3180426413,40152.6001134904,39416.6596500178,46482.4143967997,41741.2416678932,41392.5843957105,42847.1655638444,44249.7267384093,45362.0132747291
"578",32248.4213159745,34401.5496705437,33838.5787538709,33426.9933781587,35427.0969349469,34613.9022203173,34004.1164270162,37854.498834829,36548.568421432,35497.2511705213,50861.7450646318,38302.8898260723,38078.010223907,41881.9057313014,45724.4093127504,48551.2980702622
"579",39593.6628664603,40635.6142169037,40419.354895905,40247.3755311998,40942.4127598323,40679.2035212679,40461.1981845357,41511.8263946967,41193.7650477507,40907.4901281478,43579.9691595592,41795.7408409543,41665.5594527964,42235.4162568831,42780.9127093063,43219.256742316
"580",40262.1760974485,41145.5076618414,40917.3930246154,40750.8289405782,41563.972187882,41232.613476085,40984.4436290078,42562.8208686307,42027.1569162174,41596.1414750809,47889.3243013039,42729.2603283718,42644.6634511664,44225.0574585569,45814.5094118593,46988.2766225004
"581",36461.1560812987,37942.718167338,37586.9092162001,37318.1532059933,38525.97674569,38048.160478651,37675.3656919399,39770.1586842073,39092.5905099294,38520.5145076369,45260.1896425369,40171.3430084453,39978.9089207136,41598.3511816137,43154.7422008111,44304.4083380773
"582",29261.0657922602,30609.0448299548,30247.4351328446,29984.7662936357,31308.7296795502,30771.9874187893,30370.448802709,32986.5750190868,32112.837714149,31402.347841264,40894.5993422775,33083.8468301025,33030.7409209686,35672.3033901196,38058.7345628094,39654.872437867
"583",24824.270284904,26660.9363644548,26134.8833595713,25763.0625298707,27770.3103684445,26935.6319652885,26333.1799048466,30712.5001006201,29170.5937266922,27980.1906180462,49262.39795042,30603.8464492711,30641.7879144526,36176.7031266959,41908.6994282002,46051.9060921006
"584",38988.8440455347,39664.2367324038,39503.5329420188,39383.3321462293,39928.8107835401,39709.5336920912,39540.9009253169,40513.9437559121,40190.2058865139,39923.1793179373,43492.8530727022,40719.8348880125,40620.1703160458,41430.7329913054,42279.3233558746,42959.3193403207
"585",40849.652864636,42168.4071400846,41851.312476541,41611.6136300535,42695.11433322,42268.0972625199,41934.0301820593,43815.9295732599,43213.4662740757,42700.910467896,48475.3623931487,44129.5296217569,43978.3953213217,45429.0986572223,46760.9413171565,47708.8822788241
"586",45302.0313915379,45692.8608758322,45596.8218518433,45526.2239452744,45867.3102678313,45728.9268142534,45624.2768534041,46277.9700547119,46059.8230324816,45881.4294718202,48257.9189720612,46340.42995431,46308.0845302623,46934.7923933177,47537.5057707691,47982.7782165008
"587",32938.8189172049,34805.628129413,34338.3060569155,33989.0856086619,35619.602611962,34972.8168924732,34472.9248188514,37405.9714854309,36459.170728024,35661.8112824551,44921.6000058387,37772.3527407381,37593.3004781231,40029.4094522102,42203.3955230344,43683.6029466725
"588",38338.1188577546,39297.6122115379,39067.4185377983,38894.9419118752,39673.7917230908,39361.4659598952,39120.8246435112,40497.9071023288,40040.4211629823,39662.5510297402,44698.4748789008,40803.6405225428,40656.6423471039,41781.7466525362,42963.0054403604,43909.944095206
"589",25450.8147295008,28943.6577272304,28077.268763839,27427.1642179236,30408.7083265897,29226.4537213475,28310.1930057589,33586.7138879573,31875.3150850403,30437.1225504642,47537.9804681935,34440.7773111367,34028.2897938849,38294.1946864265,42281.8322279528,45098.5972202317
"590",31685.0435310549,33544.4439013026,33054.9701084735,32696.7126934664,34456.8299752664,33746.1630100605,33210.5083278677,36596.0761839113,35469.5490894682,34548.66285753,46693.9611422314,36851.259498157,36720.9929510749,39983.2966651686,42991.5069900407,45043.4222316234
"591",40756.5561962244,41703.4257613611,41470.3242339072,41296.7218443219,42104.0365148905,41780.6278362225,41532.4647617912,42999.3987286146,42516.1607092743,42115.5475310237,47197.4367371482,43225.4456428527,43114.5927552207,44377.6600717501,45601.1388065389,46500.4095563375
"592",28239.8150935973,32151.788852797,31230.907296681,30526.0632818896,33593.5636037092,32393.7326381748,31443.5213207647,36539.3527919543,34914.3358071914,33522.1229048163,49106.7265035262,37713.2565938729,37161.1478133623,40710.719196254,44150.1649556817,46735.2630506667
"593",33762.9648432079,35784.5266953394,35278.6053442882,34900.1536070403,36665.1538256909,35966.0972659347,35424.9690658255,38591.1164122263,37572.2067158558,36711.8907753333,46569.9975733963,38980.2255407969,38789.9601935658,41401.0497686556,43712.8917097931,45275.633455022
"594",23853.3600601455,28350.5432392418,27318.9596079019,26517.6302549312,29935.2487686039,28621.9688002167,27561.2539844245,33044.3695323066,31352.0294347702,29861.7294319089,44646.56770226,34226.3128958151,33674.832252448,37163.8660548442,40309.8514954308,42545.3347952666
"595",37874.8648130823,38386.6362213733,38260.4304223549,38167.279168071,38611.9230930223,38432.3156583998,38295.8612174963,39132.9973326498,38854.8596424304,38626.3878326066,41621.2864522705,39229.0307714663,39180.5188013449,39955.2406701345,40699.5444192373,41246.038003658
"596",36047.8215745842,38747.9731920293,38148.8736714722,37679.2940853269,39633.6769318976,38886.0143525883,38276.7792444028,41330.8838515644,40391.1184028395,39559.0617380562,47753.8422865392,42097.6080777436,41743.5491939049,43557.6400349357,45263.7942428795,46552.7238870339
"597",41300.3295836377,42183.7550384615,41972.9943693684,41813.4966750234,42539.1850498002,42254.3535567809,42030.7258343783,43293.7782725086,42894.5728267776,42551.6766920713,46216.6238322441,43467.3323813159,43382.8268326891,44353.442999444,45202.4187141919,45793.2243455058
"598",36094.6447111361,37398.9719931479,37081.6109413915,36843.9176050074,37925.5971566063,37493.2037647783,37159.7678326734,39079.535095649,38446.1323174124,37920.584566551,44682.1528609731,39459.0923081719,39276.0022232029,40853.6376974798,42447.2587484867,43668.7866125687
"599",28057.8449114064,30626.1332984564,29975.9903066554,29491.3154861666,31769.9318240355,30865.0845895087,30167.4931780309,34294.6890184845,32960.1908952095,31838.6844672666,44943.6810623185,34774.9289543131,34539.685250628,38016.8941899599,41100.9748730525,43175.0253113771
"600",35408.0163786166,36542.2652797991,36268.2894882547,36062.0468505244,37000.9310160286,36629.0406544613,36339.7148864827,37990.6866749236,37457.458881384,37007.2923700881,42259.040224174,38264.1522512401,38131.7093842884,39444.3889554091,40672.8541671727,41559.502786237
"601",27876.2955884381,30860.9445913721,30144.1977306687,29598.4661636633,32032.3741567973,31081.4133762971,30330.5683624756,34463.8046870066,33158.2115026773,32034.3638248488,44086.2981117327,35181.321133558,34839.3408620218,37856.6268851274,40558.1181231357,42429.4897467803
"602",33078.8618771693,34561.2050017819,34188.7330766622,33913.2864925956,35202.2311377104,34681.0048288303,34285.4500127309,36665.3137801591,35863.437237131,35211.7019348773,44492.9589456963,37086.3877514013,36880.6355748732,39038.3022844307,41290.1866980198,43035.1721177924
"603",33472.1642252741,35830.9891853305,35249.7643865096,34813.8203790176,36806.2311552403,36014.0780002874,35401.1190357105,38927.5398851579,37776.7909167448,36814.0756990183,48583.6962254228,39547.4228313291,39248.4419923995,42110.8167497466,44862.8126323966,46864.9063931536
"604",32224.6634070014,34501.2698035456,33932.8055391037,33507.6988794561,35480.5800572884,34697.064713024,34091.6882843928,37627.4657674487,36480.8174884163,35518.19782152,46927.089017216,38125.0876292143,37882.7993667011,40811.820827767,43495.3802808795,45358.0363358059
"605",41258.5470112364,41866.0694434493,41718.5556827356,41608.7020518684,42121.8982070422,41916.3418955864,41758.4666762346,42695.9885964163,42388.621331609,42132.8297293704,45295.649734324,42823.8380174879,42760.3881230156,43572.1999814162,44341.877895852,44905.3326113682
"606",34247.9199628955,35561.3536831726,35224.3701293364,34975.8331297524,36172.1226387734,35691.6314847202,35326.2453558504,37572.3647832555,36831.9796807918,36220.7414000374,43953.5161696867,37791.6319433287,37681.6318595063,39737.5266414989,41626.3183017309,42929.2006802731
"607",39385.6175645941,39598.9152167466,39547.9543269552,39510.9562904138,39692.4482621365,39617.0323960135,39561.0841577427,39926.9041226762,39800.002349384,39699.5769330975,41332.6657220161,39964.4463529575,39944.4197360259,40341.4777400132,40772.3830048488,41122.0576009976
"608",31053.8227861281,32753.9152739001,32337.704571015,32024.7380663944,33455.5219155532,32889.1665287906,32448.9416625849,34970.4513969844,34156.6532164672,33469.6755271535,41464.1553715872,35371.9300982564,35177.7487508838,37190.8786851629,39052.2643860674,40369.190283279
"609",29127.0710996817,31639.8160965631,31043.0251327219,30588.5285605341,32593.2435570516,31806.2389330101,31186.2781179479,34573.2398610853,33489.2930178823,32564.5819580494,43031.3382391862,35287.1626408619,34948.6912973712,37406.9900948131,39759.6501443913,41498.6795031812
